username,tweet_id,created_at,content,retweets,favs
manel_amorim,1355994940166336515,2021-01-31 21:42:41,"No me hace falta ver todo el debate en RTVE para saber cuál será la praxis de este:
-Todos a por Illa

#DebateCATrtve
#GanaIlla",3,11
albertobo_,1355994939184852998,2021-01-31 21:42:41,"Alejandro Fernández (PP) es uno de mis parlamentarios favoritos pese a que estamos en las antípodas ideológicas.

No me molesta reconocer que, como parlamentario, le da mil vueltas a muchos/as de los de ahí #DebateCATrtve",1,7
aitortxuu5,1355994937108606980,2021-01-31 21:42:40,"Adoro el vació que le están haciendo a VOX.

 #DebateCATrtve",0,0
Txec_,1355994934642405378,2021-01-31 21:42:40,"Molt clar i contundent @carlesral, en un debat infumable que dubto que aguanti gaire gent. Ah, i Garriga puto nazi #DebateCATrtve",3,13
Niil95,1355994934189424645,2021-01-31 21:42:40,''mafia separatista'' és el nou ''chiringuitos separatistas''. #DebateCATrtve,0,2
INSubcontinent,1355994933115695109,2021-01-31 21:42:39,Internet fatigue among online ...  Check at https://t.co/QgGaGEmhDb Follow @insubcontinent also TRNDN #DebateCATrtve #salvados70 #kikopantofin Jordi Alba inazuma eleven Mateu #ShingekiNoKyojin Gabi #CuartoMilenio Messi,0,0
AlanIBZ,1355994932503334914,2021-01-31 21:42:39,"Los de VOX están al lado de las personas que están viendo #DebateCATrtve pero solo de los que no son homosexuales, transexuales, musulmanes, indepes,  feministas...",0,2
cperezortiz,1355994931744137219,2021-01-31 21:42:39,"¿Qué mejor forma de buscar complicidades en el resto de España que explicar tus argumentos directamente y sin traductores?
Parece que al independentismo esto no le interesa.
#DebateCATrtve",1,1
token386,1355994925037449221,2021-01-31 21:42:37,peleando porque nadie te mantiene #DebateCATrtve,0,0
desvanida,1355994924924231680,2021-01-31 21:42:37,"Voleu vore el #DebateCATrtve en versió original fora de Catalunya?
Descarregueu l'app @tdtchannels i llanceu el programa a la 📺 amb Chromecast. https://t.co/jsRQjhVZsi https://t.co/BD1hWBXJra",3,3
quinbroquil,1355994920524328960,2021-01-31 21:42:36,"#debatecatrtve
Carles Riera demanant pisos i pagues per a inmigrants il·legals i MENAS en 3, 2, 1...",0,2
IamRGR1,1355994915780644872,2021-01-31 21:42:35,"#DebateCATrtve
Da gusto oír a Jessica Albiach",3,5
ClariClaorsan,1355994915294097410,2021-01-31 21:42:35,"Porto varis minuts escoltant només parlà a homes..... Què passa que les dones no poden participar? 
#DebateCATrtve",0,1
DebatPubic,1355994905160667137,2021-01-31 21:42:33,"El candidat de VOX acaba de parlar dels altres al #DebateCATrtve com a ""partits polítics"". Suposem que assumeixen que ells són un grup feixista.",0,0
_Javitus_,1355994900911824900,2021-01-31 21:42:32,#DebateCATrtve alguien mas le va parecido? https://t.co/IWQdiVldsx,0,0
OlgaRuiz,1355994898336509952,2021-01-31 21:42:31,A casa meva la tele és intel.ligent. #DebateCATrtve https://t.co/dQce8B7ulb,0,2
El_Plural,1355994897845780487,2021-01-31 21:42:31,▶ #VÍDEO | Así ha sido el momento en el que Xabier Fortes pide a los candidatos hablar en castellano en el #DebateCATrtve #14F  https://t.co/qgpk690ikd,3,4
LaRepublicaCat,1355994892686790658,2021-01-31 21:42:30,"#DebateCATrtve Aragonès, Borràs, Riera i Chacón escullen la llengua catalana malgrat la retransmissió en directe a tot l’Estat https://t.co/HDQiMT6Piq via @LaRepublicaCat",7,25
emiliovicruz,1355994891864727553,2021-01-31 21:42:30,"@salvadorilla  “ La solución es la unidad y la cooperación “ y además añadiría yo #PresidentIlla que la razón , algo de lo que parece que carecen el resto de candidatos. #Ganailla #DebateCATrtve",1,1
NachoGarciaPer2,1355994887754293248,2021-01-31 21:42:29,"#DebateCATrtve
Así nos va en Cataluña y en España necesitamos traductores para un debate transmitido en todo el país,penoso",1,1
Carlodelaflor,1355994887125164033,2021-01-31 21:42:28,"¿Os han quedado claro ya las palabras clave de Illa para convenceros? Unidad, vacunación y Europa. 

Ha echado la culpa a la UE cuando ha podido, no ha establecido un plan de vacunación nacional y quiere hacer un tripartito con ERC. 

#DebateCATrtve",0,7
vecinodeorden,1355994885120258050,2021-01-31 21:42:28,Massa candidats #DebateCATrtve,0,1
ANC_SantFeliuLl,1355994876622606339,2021-01-31 21:42:26,"@maikeus En mandarí @maikeus, no ens tanquem portes, millor arribem a 1.500M de persones. No ens tanquem portes #DebateCATrtve traduïu al xinès mandarí per a que els espanyols estiguin orgullosos.",0,2
tonicesteve,1355994875989209090,2021-01-31 21:42:26,"#DebateCATrtve En las próximas presidenciales francesas habrá debates en castellano para que madrileños y salmantinos puedan entenderlos. Pero tal vez se nieguen, ya se sabe lo míseros y maleducados que son estos gabachos. A la par https://t.co/hdGdhHhOng",3,9
andreapt85,1355994873330073608,2021-01-31 21:42:25,"Veo a gente apoyando a Illa y no se si reírme o llorar 😢 
#DebateCATrtve",0,0
fpernales,1355994871341977600,2021-01-31 21:42:25,Cada vez más partidos y menos nivel de la clase política. #DebateCATrtve,0,0
HectorMar99,1355994866673741830,2021-01-31 21:42:24,"#DebateCATrtve Ignacio Garriga: ""Nosotros, al contrario que los partidos políticos..."" ¿Y vosotros qué sois entonces?",0,0
elenaromero97,1355994864014520320,2021-01-31 21:42:23,"Sinceramente, lo peor que pueden hacer los catalanes es confiar en el señor @salvadorilla de la mano del PSC. #DebateCATrtve",0,0
ardbcn,1355994860302565376,2021-01-31 21:42:22,"Un #PresidentIlla que habla como tal y casi todos/as los demás atacando, con altas dosis de demagogia, al que perciben como ganador
Unidad, humildad, seriedad, rigor, propuestas y prioridades claras
#GanaIlla
#DebateCATrtve 
@pscnoubarris @pscbarcelona https://t.co/RYsV7r0ZK0",5,5
FossasJosep,1355994850479525888,2021-01-31 21:42:20,#DebateCATrtve jo no em deixaria dir màfia ni en un debat ni enlloc .Clar que jo tinc mala llet,27,133
aabadm,1355994841390460929,2021-01-31 21:42:18,"Los de la CUP quieren crear una nueva UE, se creen Schumann y Adenauer #DebateCATrtve",0,4
LuisJavierSanj2,1355994838043422721,2021-01-31 21:42:17,"@socialistes_cat
🗨️@salvadorilla:

Aunque todos atacan a Illa no conseguirán sacarle de sus casillas

""La gran lección de esta pandemia es la humildad y la unidad.

👉Si no hubiera sido por Europa no tendríamos vacunas"".

#GanaIlla🌹
#DebateCATrtve https://t.co/oOlWEQSxHJ",2,3
VOX_Congreso,1355994837011542017,2021-01-31 21:42:16,"📺 @Igarrigavaz en #DebateCATrtve:

""Distancia infinita con un Gobierno que ha aprovechado el estado de alarma para avanzar en su proyecto ideológico y ceder ante los separatistas"".

📢 #RecuperemosCataluña https://t.co/Zvp4ClnWKS",276,605
MarioMiroo,1355994835841409029,2021-01-31 21:42:16,"Sí, Alejandro Espanya ens mata i empressona gràcies per recordar-ho.
#DebateCATrtve",0,1
Thaeshodanio,1355994828434255872,2021-01-31 21:42:14,"#DebateCATrtve
#SupremacismeLingüísticEspanyol
#NacionalismeEspanyol
@rtve",0,0
portet_bruguera,1355994827897397250,2021-01-31 21:42:14,"""En la lluita contra la #COVIDー19 la recepta no és 'més🇪🇦'; és més🇪🇺
A CAT s'ha hagut de gestionar amb una mà lligada a l'esquena.
La millor gestió, acompanyada dels experts. Cal sortir a buscar el virus, confinaments selectius i tests massius"" #DebateCATrtve
@LauraBorras #14F🗳 https://t.co/jlZ6rbhaDz",21,39
BetonaComin,1355994818468524037,2021-01-31 21:42:12,"“Sr. Illa autocrítica, Espanya està a la cua en la gestió de la pandèmia, en el lloc 78 de 98 països. El pla de vacunació s’ha de fer no només si vostè és president, com va dir”, @LauraBorras. Contundent i determinada 💪🏼
#EllaoIlla
#DebateCATrtve https://t.co/SQmfRyN9Os",33,94
soniasada,1355994816790802434,2021-01-31 21:42:12,"Algunos pretenden ser Europeos sin ser Españoles y sólo hay un camino, unidad, unidad y unidad.
#GanaIlla #PresidentIlla #TornaCatalunya #vuelvecataluña #DebateCATrtve https://t.co/4qoHDTlk4a",0,1
RecortesCero,1355994815507345414,2021-01-31 21:42:11,"Lamentamos que una candidatura presente en toda Catalunya, con 4 mujeres como cabeza de lista y lideradas por @NuriaSuarez_R0, no esté en #DebateCATrtve para proponer:

✅#RedistribuirLaRiquesa
✅#Reindustrializar
✅#BlindarLasPensiones

Y empecemos a oir más #UnidadYSolidaridad https://t.co/twIhTvQdP0",44,45
_cesargnz,1355994813695406085,2021-01-31 21:42:11,"No me gustan los debates políticos con espacios tan cerrados para cada candidato. Más que debates son breves mítines políticos. 

#DebateCATrtve #Cataluña #EleccionesCatalanas",0,0
ZhMarisa,1355994812315537409,2021-01-31 21:42:11,#DebateCATrtve A esta basura habría que echarles de España! Paletos! Inútiles! Están tardando en irse!,0,0
AdriMaddox_,1355994811728343051,2021-01-31 21:42:10,"Si sueñas, Loterías y Apuestas del Estado #DebateCATrtve https://t.co/5WN2PdmDjk",0,3
jordiverdura,1355994810134507521,2021-01-31 21:42:10,"Amb quin criteri es tria que VOX, sense representació parlamentaria ara mateix, estigui en aquest debat? 

 #DebateCATrtve",0,1
FightFebrer,1355994808616177666,2021-01-31 21:42:10,"Llest, guapo i comunista #FotliRiera #DebateCATrtve https://t.co/FGioD6Z3Zj",26,135
saskatuk,1355994803708813314,2021-01-31 21:42:09,"#DebateCATrtve Le digan al del PP q por educación se dice President Torra, no Torra.",0,1
ivanmm_26,1355994801045467140,2021-01-31 21:42:08,"Está teniendo lugar el #DebateCATrtve, un debate en la televisión pública de todos los españoles y sin embargo hay 3 candidatos que se niegan a utilizar el español. Es para mear y no echar gota...",0,1
JoanTriasM,1355994800969932800,2021-01-31 21:42:08,“Nosotros a diferencia de los partidos políticos...” com a resum de l’extrema dreta. #DebateCATrtve,0,0
danwasd_,1355994791562113025,2021-01-31 21:42:06,.@carlesral Kongresuan gertatutako lotsagabekeria gogoratzen ✊🏼 #DebateCATrtve,0,0
dnicatala,1355994789662101507,2021-01-31 21:42:05,El del #PP sembla en Felix Rodríguez de la Fuente! 😂😂😂 #DebateCATrtve,0,0
M_PPalomares,1355994783798452228,2021-01-31 21:42:04,"@alejandroTGN es el único que hoy parece un presidente serio y solvente, inteligente, con autoridad y dignidad para una autonomía tan importante como Cataluña

#DebateCATrtve",0,1
TarekCheriha,1355994772360617984,2021-01-31 21:42:01,Els vots de la @cupnacional aniran a un president que defensa la gran empresa o a la gent que més ho necessita? #DebateCATrtve,0,3
RosaSantasusana,1355994769990832131,2021-01-31 21:42:00,El PP retreu el Espanya ens mata  #DebateCATrtve,0,0
Laurarenas66,1355994769437167621,2021-01-31 21:42:00,La màfia separatista 🙆 #DebateCATrtve https://t.co/j61XbgpVHq,0,0
iBarbarellah,1355994747811340293,2021-01-31 21:41:55,"Me encanta @Igarrigavaz cuando dice ""la mafia separatista"". 😄
#DebateCATrtve",9,73
Vega2Santos,1355994747459010568,2021-01-31 21:41:55,"Unidad con Europa y España,única solución para esta pandemia mundial,el #PresidentIlla no para de repetirlo en el #DebateCATrtve 
Es lo que tiene tener altura de miras y visión de futuro,el 21 será el año de las vacunas gracias al trabajo hecho también por @salvadorilla #GanaIlla",4,6
perfida_mente,1355994746964082690,2021-01-31 21:41:55,"Pequeñas PIMES dice el pollo de Vox

 #DebateCATrtve",0,0
ambrbalaguer,1355994740790059010,2021-01-31 21:41:54,"Quin discurs més horrible el de V🤮X, encara no he escoltat ni una sola proposta!!! #DebateCATrtve",0,0
ToniMR1944,1355994740353806345,2021-01-31 21:41:53,"La CUP crítica a tots però no ha fet cap proposta
#DebateCATrtve",0,0
Raquii_pb,1355994734469271562,2021-01-31 21:41:52,"Xabier Fortes ha ido a debatir con Ignacio Garriga 

#DebateCATrtve",0,1
Patrici30126955,1355994732049141761,2021-01-31 21:41:51,"#DebateCATrtve PP: Separatistas, Torra y cero propuestas.",2,6
CatCPirineuAran,1355994731839442945,2021-01-31 21:41:51,"Aragonés acusa a @jessicaalbiach de que no hi hagin complements salarials a la gent pobra, quan la Renta Garantida, competència de la Generalitat, fa anys que està aturada per incompetència administrativa. 

#DebateCATrtve",3,5
Interina6,1355994730497249283,2021-01-31 21:41:51,"Hoy han salido a la calle miles de temporales irregulares en fraude de ley del sector público. Pedimos sanción al abuso, igual que Europa. Somos 800.000. Hasta cuándo?
#DebateCATrtve
#Elecciones2021 
#AhoraSiToca 
#MetaFijezaYa 
#FijezaYa https://t.co/awuXziMzNA",4,2
marcmoia,1355994729293471753,2021-01-31 21:41:51,"Serè, aportant dades, i rebatent les manipulacions.

#alcostatdelagent
 #DebateCATrtve https://t.co/T1JIhCEK58",13,37
seakermdc,1355994723773767680,2021-01-31 21:41:49,El candidato del PSOE recordemos que le tangaron en mascarillas y en test. Y que su gestión es responsable de 100000 almas segadas. Lo vas a votar? #DebateCATrtve,0,0
SergiDiaz94,1355994722628743174,2021-01-31 21:41:49,El del PP sempre fot aquesta cara de pal? #DebateCATrtve,0,1
SalazarRoPaco,1355994717650038787,2021-01-31 21:41:48,"🌹@salvadorIlla: ""Voy a reconocer el mérito de que os hayáis puesto todos contra mí. Piden instrumentos y cuando llegan al Congreso votan en contra. Humildad.""

#DebateCATrtve 
#GanaIlla https://t.co/XSLtZBc7Ic",190,464
sabadellmeteo4,1355994709706100741,2021-01-31 21:41:46,"Xupito cada cop que Illa digui ""vacuna"" o derivats #DebateCATrtve",0,3
emitiendo,1355994708720443393,2021-01-31 21:41:46,"- ¿A usted le parece que una Catalunya independiente tendría mejor acceso a las vacunas fuera de España?
- El de la CUP: los Países Catalanes serían un actor fundamental para una nueva Europa.

¿Pero qué dice?  #DebateCATrtve",1,8
alrbuen,1355994707738963973,2021-01-31 21:41:46,¿En el resto España os han doblado el #DebateCATrtve?,0,1
er_pllo,1355994707260805126,2021-01-31 21:41:46,"El de VOX me recuerda un poco a lo que era Podemos al principio: frasecillas fáciles, discurso grandilocuente, propuestas 0. #DebateCATrtve",2,6
Tiagobatista17,1355994704022818818,2021-01-31 21:41:45,"Cuando hablan de los ""països catalans"" me pregunto siempre y ""los països aragonesos""? Donde quedan en la historia? 🤔
#DebateCATrtve",0,0
roquerola,1355994697790074887,2021-01-31 21:41:43,"#DebateCATrtve  @jessicaalbiach  a veure si pares d'escampar dades falses, reina, que t'estàs cobrint de glòria",0,1
GonzaloVV,1355994693813809156,2021-01-31 21:41:42,¿Soy el único que no está viendo el #DebateCATrtve? 😂🤔,0,1
byangelmoraleda,1355994691259527170,2021-01-31 21:41:42,"¿Por qué no hay un canal de audio para escuchar el audio sin traductor, @rtvenoticias? 
Per què no hi ha un canal d’àudio per escoltar les intervencions sense traducció? #DebateCATrtve",0,1
jaime16271229,1355994689707659264,2021-01-31 21:41:41,"🗨️@salvadorilla:

""Se han puesto de acuerdo en estar todos contra mi.

La gran lección de esta pandemia es la humildad y la unidad.

👉Si no hubiera sido por Europa no tendríamos vacunas"".

#GanaIlla
#DebateCATrtve https://t.co/Mdf1qbdSD6",46,65
emicaza,1355994685542719489,2021-01-31 21:41:40,Vamos Illa todos contra el #DebateCATrtve,0,0
SPostigoG,1355994682912878596,2021-01-31 21:41:40,"El defecto Illa diciendo que ""no estamos tan mal"". Tras semanas con cientos de muertos diarios como consecuencia de su nefasta gestión de la pandemia. 

Qué poca decencia.

#DebateCATrtve",2,12
fejavica,1355994680387887104,2021-01-31 21:41:39,"#GanaIlla
#DebateCATrtve https://t.co/tpCvAJCioe",0,1
ErnestoPuig1,1355994679179882501,2021-01-31 21:41:39,"“Mafia separatista” 
 #debatecatrtve",0,0
Cs_LaGarriga,1355994674452975617,2021-01-31 21:41:38,#DebateCATrtve https://t.co/rT8pwsXQ3R,0,0
batmanvcf2005,1355994673756704769,2021-01-31 21:41:38,@amaerx Descansa marco!! Que estás enfermo mezclando los conceptos. Es educación nada más!! #DebateCATrtve,0,0
ceescAdolfo,1355994671315607574,2021-01-31 21:41:37,Mafia separatista... Això s'anima. #DebateCATrtve,0,0
PACOCHAMIZO,1355994665334484999,2021-01-31 21:41:36,Viendo el #DebateCATrtve ... Menos triunfalismos y más humildad. Me gusta mucho @salvadorilla #FemHo #PresidentIlla,0,1
PSOE,1355994663916892161,2021-01-31 21:41:35,"El negacionismo científico no va a ninguna parte. 
El negacionismo político, tampoco.

La única salida en este 2021 es la UNIDAD.

📺 @salvadorilla en #DebateCATrtve

#GanaIlla https://t.co/ZYc5eRwUBZ",204,336
javittCM,1355994657621241857,2021-01-31 21:41:34,Entre hablar catalán del candidato/a y la traducción simultánea NO HAY QUIÉN SE ENTERE #DebateCATrtve https://t.co/NpYs6OyKiF,0,0
castellvilar,1355994655943516162,2021-01-31 21:41:33,Des de Sant Cugat aquest debat l’ hauria d’haver moderat en Jordi Hurtado. #DebateCATrtve,1,5
SobEsquerres,1355994655213686791,2021-01-31 21:41:33,"l populisme malaltís de VOX respecte l'estat d'alarma és denigrant. Ho haurien fet ells millor, estant en contra de la sanitat pública??
#DebateCATrtve",0,0
marcarza,1355994649475866627,2021-01-31 21:41:32,"#DebateCATrtve
#SiThoPensesPDeCAT 
#PDeCAT https://t.co/y3fhSSag1c",5,22
LluisSubiela,1355994640177123331,2021-01-31 21:41:30,"La CUP acaba de reconéixer que els ""principals"" Estats europeus són Estats-nacions, és a dir, que segons ells, hi ha una correspondència entre Estats i nacions...

#DebateCATrtve",0,1
jorgesolerc,1355994633906610177,2021-01-31 21:41:28,"Por cada vez que el candidato de Vox diga ""separatistas"", chupito. Acabamos finos hoy. #DebateCATrtve",0,3
aleixmestres_,1355994631092269057,2021-01-31 21:41:27,Però que no heu aprés que els comuns només saben dir mentides? #DebateCATrtve #NoEsPot https://t.co/vKX7nhqOdW,1,1
enricsimo,1355994630517620741,2021-01-31 21:41:27,"PimPamPum @angelschacon : ""No passava per allà, estava en un Departament que va impulsar el programa Orfeu, amb capacitat de més de 300.000 tests i el van avortar"" 

#DebateCATrtve https://t.co/LtFEbRvJLm",0,9
montllo,1355994628613414918,2021-01-31 21:41:27,"#DebateCATrtve
#Cup...""con Cataluña como país se iniciaría una nueva Europa""
Le ha echado en cara a #Vox que votarán si al decreto de desaparición de la pasta europea...
Cony, hasta la CUP...que malo es Casado",0,0
ferranvivesr,1355994624700149765,2021-01-31 21:41:26,"Em sembla genial que @perearagones reivindiqui mesures impopulars; davant l'ultradreta i demagògia, com bé ha dit, millor ignorar-los; la salut col·lectiva va davant de l'interès personal de cadascú, la culpa és que no tenim estat per gestionar recursos òptimament! #DebateCATrtve",3,11
Fonsogonz17,1355994617355907074,2021-01-31 21:41:24,Qué vergüenza los candidatos del PP y Vox. No se puede hacer peor.  #DebateCATrtve,0,1
dasabe76,1355994610292682759,2021-01-31 21:41:22,#DebateCATrtve https://t.co/Bjc7EcmUbK,0,0
pMeteko,1355994607436394498,2021-01-31 21:41:22,El candidato de la CUP hablando de unos Països Catalans independents. #pancatalanismo #DebateCATrtve,3,13
AgusBB99,1355994606362648578,2021-01-31 21:41:21,¿Algún día la CUP va a dejar de vivir en un mundo de fantasía en el que un Govern tiene competencias de absolutamente todo? Pregunto. #DebateCATrtve,1,5
Pepo_bcn,1355994606182297600,2021-01-31 21:41:21,"Es nota que tots i totes el candidats van contra Illa, perquè el saben el proper #PresidentIlla.
@salvadorilla  ""La gran liço d'aquesta pandèmia es que cal humilitat i unitat"" ""Si no hagués estat per Europa no haurien vacunes""
#GanaIlla
#DebateCATrtve https://t.co/dUuP7a8fST",4,5
BrunissenCat,1355994605603446786,2021-01-31 21:41:21,"A Illa li han dit.. tu parla de vacunes i no en surtis d'aquí, no sigui que es vegin els 90.000 morts que portes a les teves esquenes #DebateCATrtve",0,1
EsterFranquesaB,1355994605439823872,2021-01-31 21:41:21,"Has dimitit de la llengua del país, @jessicaalbiach en el debat a #DebateCATrtve per a governar #Catalunya. Molt clar, @EnComu_Podem. @llenguacatalana",82,223
ElCriticx,1355994604873666562,2021-01-31 21:41:21,"Para muchos, supone más problema oír CATALAN en un debate para las elecciones de CATALUNYA, que ver y oír a partidos fascistas, cuyas ideologías nos hacen retroceder a 1939 en TVE. Ordenad vuestras prioridades.  #DebateCATrtve",1,4
SarytaMonster,1355994604445831168,2021-01-31 21:41:21,"Pero cuantas personas hay??? Madre mía
#DebateCATrtve",0,1
jesuspgx,1355994602021531654,2021-01-31 21:41:20,"Ah que la CUP quiere crear otra Europa, lo hará con San Marino supongo #DebateCATrtve",0,7
arnau_llambrich,1355994592097787904,2021-01-31 21:41:18,Vull que una Catalunya independent formi part de la Unió Europea! #DebateCATrtve,5,10
dnicatala,1355994590453637127,2021-01-31 21:41:18,El de BOCS sembla ben bé #Cs 2.0! #DebateCATrtve,0,0
elcolordelfoc,1355994589858029568,2021-01-31 21:41:18,El del PPC es perd massa #DebateCATrtve,0,0
Niil95,1355994588549361666,2021-01-31 21:41:17,El que més por em fa del Garriga és que en comparació amb altres membres del seu partit ultadretà resulta proper i tot. Quasi hagués preferit un candidat mamarratxo com la Olona. #DebateCATrtve,0,1
Jandro21pk,1355994586225778691,2021-01-31 21:41:17,"Madre mía el nivel xDDD Apago ya que bastante he durado, buenas noches. #DebateCATrtve",0,1
Miquel_Amoros,1355994581570113536,2021-01-31 21:41:16,"Sabeu si Salvador Illa és al #DebateCATrtve o hi han posat un holograma qe es va repetint? Si és el real, ajudeu-lo qe sha qedat enganxat!",0,1
xavimartinez2,1355994578931904512,2021-01-31 21:41:15,"""Algunos pretenden ser europeos sin ser españoles"", Salvador Illa, el de l'efecte.
#DebateCATrtve",0,0
CatCPirineuAran,1355994576826347521,2021-01-31 21:41:14,"La @jessicaalbiach parla dels hospitals de Granollers, de Mataró i del Vendrell.
Laura Borràs parla de la elitista clínica Puigverd.

#DebateCATrtve",1,2
albaa_segura,1355994569905745929,2021-01-31 21:41:13,"Una altra vegada més homes que dones, plantegem-nos-ho. 6Homes-3Dones #DebateCATrtve",0,8
TomasSantanaGar,1355994567326257154,2021-01-31 21:41:12,"El señor Garriga hablando de que el EdeA y el confinamiento no hacía falta. 
De verdad, los amics de Vox se creen que la pandemia se iba agitando una bandera. 

#DebateCATrtve 
#PorQuéCiutadans",0,2
CsSantAndreu,1355994564771934208,2021-01-31 21:41:12,"‼️ Esta pandemia ha provocado una grave crisis.

👉 Miles de personas han fallecido y tenemos centenares de ingresados en las UCI.

😥 Sin olvidarnos del paro y de los negocios cerrados.

💪 Los políticos debemos centrar nuestros esfuerzos en poner solución.

#DebateCATrtve https://t.co/Nrx7KTA1QX",7,12
El_TylerDurden,1355994562595057667,2021-01-31 21:41:11,Same energy. #DebateCATrtve https://t.co/XcdGl1hGxu,5,15
RosaSantasusana,1355994558312697857,2021-01-31 21:41:10,Vox piiiiiiiiiiiiiiiiiiiiiiiii  #DebateCATrtve,0,0
asia031101,1355994556274249740,2021-01-31 21:41:10,"La dreta catalana vesteix de blanc.

#DebateCATrtve https://t.co/M0Z66wSoy8",1,3
carlos_r_p,1355994552247660544,2021-01-31 21:41:09,"El trifachito unido contra @salvadorilla 
#DebateCATrtve
#GanaIlla",0,1
Ekixxxx,1355994549739548672,2021-01-31 21:41:08,"#DebateCATrtve

Ciudadanos después de las elecciones https://t.co/fJ8sVROLqp",0,0
emdicbru,1355994540000374788,2021-01-31 21:41:06,el conductor del debat dona molt que desitjar #DebateCATrtve,0,4
Paablo_roomero,1355994539706736642,2021-01-31 21:41:06,"Ver a Xabier Fortes hablando de una supuesta Cataluña independiente como quien habla de ir a comprar el pan deja claro que tiene menos luces que un submarino
#DebateCATrtve",0,0
MAQUIAVELA3,1355994536418435072,2021-01-31 21:41:05,"Dicen los d la @cupnacional q la independencia d Cataluña dará una nueva dimensión a Europa 
#DebateCATrtve https://t.co/el31p81Vcp",4,5
MarianneRants,1355994534149292032,2021-01-31 21:41:04,¿El señor de la CUP tiene algo que decir aparte de repetir consignas vacías de contenido?  #DebateCATrtve,0,3
blackdaliapop,1355994533763411978,2021-01-31 21:41:04,"Cuando @carrizosacarlos pide a los indepes que PIDAN PERDÓN por tus célebres palabras de ""en una Catalunya indepent habrían menos muertos"", van a pedir perdón por la tonterias que dicen?? #DebateCATrtve",4,3
sergimaicas,1355994530340855811,2021-01-31 21:41:03,Nunca fue el castellano lengua de imposición. Poseu el #DebateCATrtve i ho sentireu,2,5
ivetteNSLT,1355994529040576513,2021-01-31 21:41:03,3 dones 6 homes  #DebateCATrtve,1,8
penya09,1355994517351116800,2021-01-31 21:41:00,@angelschacon me parece la más inteligente y preparada. #DebateCATrtve,0,0
alfonso_bp,1355994513270067200,2021-01-31 21:40:59,He puesto el segundo canal de audio del Canal 24 Horas de @rtve para escuchar el #DebateCATrtve sin interpretación simultánea y resulta que es el mismo audio. ¿De qué sirve entonces tener esa opción si no se usa?,0,0
EricfgYT,1355994501911896068,2021-01-31 21:40:57,"@rtve @RTVECatalunya @radio5_rne Porque hay partidos ahi que no están en el parlamento ??? Entonces porque no van PACMA , escaños en blanco etc... vaya fachas 🤡🤡🤮🤮#DebateCATrtve",0,0
Macca15Paul,1355994491849740300,2021-01-31 21:40:54,#DebateCATrtve el del PP parece un extra de Cuéntame en 1975...Imaginadlo en blanco y negro llorando delante del ataud del genocida. A que pega? 🙃,7,16
laradiomola,1355994490335592448,2021-01-31 21:40:54,El moderador diu pel nom a les candidates i pel cognom als candidats #🙄 #DebateCATrtve,0,1
cesc239,1355994478545424385,2021-01-31 21:40:51,@QuicoSalles El tenen totalment aïllat. Ningú li ha respost a res. Com si no hi fos. Aïllem al feixisme #DebateCATrtve,0,2
cupnacional,1355994472690167810,2021-01-31 21:40:50,"⏩""Hem hagut de veure com Endesa ha tingut la barra de apujat el preu de l'electricitat en mitja pandèmia i en l'onada de fred més dura dels darrers temps per continuar guanyant més diners""

@carlesral a #DebateCATrtve  #PerGuanyar https://t.co/dEKD0ND0PK",47,103
aniol,1355994471297671169,2021-01-31 21:40:49,"Quina colla de demagogs, espolsant-se les responsabilitats quan tots els que estan al debat governen o donen suport a governs que han gestionat la pandèmia. #DebateCATrtve",0,0
El_Plural,1355994467514384387,2021-01-31 21:40:48,"🔴DIRECTO #DebateCATrtve | 

👉@angelschacon, @Pdemocratacat: ""Hace un año el virus pilló desprevenido a todo el mundo, pero ya no hay excusas. Y son ustedes responsables""

https://t.co/VA1kLlHz68 https://t.co/IXlMjw7Qhc",1,1
LorenzoChedas,1355994464897130498,2021-01-31 21:40:48,"Pouca sensibilidade e respecto amosan certos candidatos á presidencia da Generalitat ao non empregar o catalán no debate da canle pública do Estado. Non é casualidade, sabemos cales son os seu obxectivos.
#DebateCATrtve",2,10
Mariafessevilla,1355994463374598145,2021-01-31 21:40:47,"🔴@salvadorilla:
""Con el negacionismo no llegamos a nada, lo importante es que 2021 sea  el año de la vacunación de los ciudadanos y ciudadanas ""
#GanaIlla
#DebateCATrtve https://t.co/Fy2TmzwWcV",48,62
fernandezsj,1355994461654949894,2021-01-31 21:40:47,"""El responsable técnico de la Generalitat dimitió y pidió la dimisión de todo el Govern. El Gobierno de España dijo que estaba asesorado por un Comité de Expertos y era mentira. Yo sí quiero rodearme de expertos para salir de esta crisis.""

 #DebateCATrtve https://t.co/tMKUTynQ9W",1,6
hector_company,1355994455837450242,2021-01-31 21:40:46,"Está pidiendo, simplemente, que un debate que se hace para toda España se haga en una de las dos lenguas oficiales en Cataluña. Las respuestas muestran el odio que ha inoculado el nacionalismo identitario y lo enferma que está una parte de la sociedad catalana. #DebateCATrtve https://t.co/BXWLJ8gx6E",1,6
RosaSantasusana,1355994452922408962,2021-01-31 21:40:45,La Cup Catalunya independent farà una nova Europa.  #DebateCATrtve,0,0
